time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-02-07T22:28:37.900Z,-10.1202,118.7274,10,4.5,mb,,86,3.764,0.95,us,us2000cygt,2018-02-07T22:54:23.040Z,"61km SW of Panenggoede, Indonesia",earthquake,7.6,1.9,0.084,42,reviewed,us,us
2018-02-07T21:38:54.659Z,56.342,-149.9332,0.9,2.9,ml,,,,0.67,ak,ak18413096,2018-02-07T23:54:33.350Z,"220km SE of Kodiak, Alaska",earthquake,,5,,,reviewed,ak,ak
2018-02-07T21:17:27.587Z,56.0808,-150.1753,24.7,3.1,ml,,,,0.74,ak,ak18413084,2018-02-07T21:25:31.776Z,"233km SE of Kodiak, Alaska",earthquake,,17.5,,,automatic,ak,ak
2018-02-07T20:59:47.080Z,-4.9266,144.5377,48.99,4.7,mb,,54,4.021,0.94,us,us2000cye7,2018-02-07T21:22:38.040Z,"108km NNE of Mount Hagen, Papua New Guinea",earthquake,9.4,7.2,0.078,50,reviewed,us,us
2018-02-07T20:22:57.530Z,1.4361,127.0142,120.78,4.5,mb,,105,0.748,0.76,us,us2000cydt,2018-02-07T21:26:37.040Z,"82km NNW of Kota Ternate, Indonesia",earthquake,8,6.6,0.089,37,reviewed,us,us
2018-02-07T18:45:23.880Z,-17.8878,-178.5569,573.61,4.5,mb,,131,7.627,0.58,us,us2000cyba,2018-02-07T19:05:31.040Z,"273km SE of Lambasa, Fiji",earthquake,16.8,12.3,0.043,159,reviewed,us,us
2018-02-07T18:29:47.170Z,59.8543,-136.6923,10,2.7,ml,,75,0.575,0.72,us,us1000cigl,2018-02-07T18:53:34.040Z,"89km WNW of Skagway, Alaska",earthquake,3.2,2,0.045,66,reviewed,us,us
2018-02-07T17:33:27.500Z,41.5651,144.0832,12.74,4.6,mb,,150,0.825,0.8,us,us1000cidt,2018-02-07T18:06:32.040Z,"158km S of Kushiro, Japan",earthquake,8,1.9,0.071,60,reviewed,us,us
2018-02-07T16:38:01.590Z,18.1649,96.1547,10,4.1,mb,,166,2.664,0.89,us,us1000cibt,2018-02-07T22:29:35.040Z,"45km SW of Pyu, Burma",earthquake,6.2,1.9,0.197,7,reviewed,us,us
2018-02-07T16:12:58.360Z,18.841,-65.2095,11,3.25,md,5,330,0.9472,0.13,pr,pr2018038005,2018-02-07T22:24:14.040Z,"62km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,7.2,10.28,0.01,4,reviewed,pr,pr
2018-02-07T16:12:55.000Z,36.0403,-97.8983,3.648,3.2,ml,,24,,0.43,us,us1000cib0,2018-02-17T04:57:28.338Z,"7km S of Hennessey, Oklahoma",earthquake,1.2,5.2,,,reviewed,tul,tul
2018-02-07T15:58:54.020Z,40.4513333,-125.3098333,5.08,2.67,md,18,314,0.7423,0.1,nc,nc72965721,2018-02-08T06:38:10.104Z,"88km W of Petrolia, CA",earthquake,7.21,6.51,0.144,23,reviewed,nc,nc
2018-02-07T15:50:22.900Z,36.0373,-97.8988,6.969,2.7,ml,,42,,0.39,us,us1000ciag,2018-02-07T22:12:30.040Z,"7km S of Hennessey, Oklahoma",earthquake,0.7,5.2,,,reviewed,tul,tul
2018-02-07T15:21:31.790Z,24.0721,121.7386,15,5.7,mww,,40,0.165,1.04,us,us1000ci9y,2018-02-08T04:08:23.575Z,"17km NE of Hualian, Taiwan",earthquake,3.9,0.7,0.055,32,reviewed,us,us
2018-02-07T15:03:11.630Z,-3.2962,146.3486,10,4.4,mb,,133,1.606,0.62,us,us1000ci9p,2018-02-07T21:53:47.040Z,"174km SW of Lorengau, Papua New Guinea",earthquake,7.3,1.9,0.134,16,reviewed,us,us
2018-02-07T14:56:42.115Z,59.8114,-152.9791,110.7,2.6,ml,,,,0.5,ak,ak18403313,2018-02-08T05:46:12.040Z,"64km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-07T14:41:57.210Z,18.1773,-64.9646,138,3.43,md,5,349,0.8849,0.25,pr,pr2018038004,2018-02-08T05:41:38.040Z,"32km SSE of Charlotte Amalie, U.S. Virgin Islands",earthquake,8.13,2.53,0.11,5,reviewed,pr,pr
2018-02-07T14:19:20.620Z,23.9306,121.7517,10,4.6,mb,,68,0.281,0.73,us,us1000ci93,2018-02-08T05:35:34.040Z,"15km ESE of Hualian, Taiwan",earthquake,3,1.8,0.078,49,reviewed,us,us
2018-02-07T14:01:35.150Z,47.0343333,-112.8663333,6.05,2.69,ml,16,204,0.29,0.24,mb,mb80280669,2018-02-07T17:19:13.498Z,"16km WNW of Lincoln, Montana",earthquake,1.64,5.71,0.261,9,reviewed,mb,mb
2018-02-07T13:55:09.090Z,-16.2016,-74.8289,10,4.2,mb,,169,4.622,0.6,us,us1000ci8q,2018-02-07T22:23:11.437Z,"88km SSW of Acari, Peru",earthquake,11.2,2,0.235,5,reviewed,us,us
2018-02-07T13:39:41.594Z,38.2549,-118.7173,8.2,2.5,ml,31,47.98,0.167,0.2434,nn,nn00620940,2018-02-09T23:54:40.425Z,"31km SSW of Hawthorne, Nevada",earthquake,,1.6,0.28,15,reviewed,nn,nn
2018-02-07T13:06:41.140Z,24.0722,121.7907,8.59,5,mb,,79,0.205,0.73,us,us1000ci8a,2018-02-07T16:40:22.040Z,"21km ENE of Hualian, Taiwan",earthquake,2.3,4.7,0.076,55,reviewed,us,us
2018-02-07T12:36:16.310Z,-29.1936,-72.7997,10,5.1,mww,,95,1.788,1.38,us,us1000ci7u,2018-02-08T00:31:35.368Z,"164km WNW of Coquimbo, Chile",earthquake,5,1.8,0.055,32,reviewed,us,us
2018-02-07T12:33:40.960Z,56.4302,-148.9084,20.37,3.4,mb,,168,2.42,0.63,us,us1000ci7s,2018-02-07T13:42:59.040Z,"260km SE of Kodiak, Alaska",earthquake,8.5,9,0.346,2,reviewed,us,us
2018-02-07T12:29:12.870Z,56.4061,-149.2667,21.11,3.6,mb,,199,2.276,0.46,us,us1000ci7q,2018-02-07T13:16:27.040Z,"244km SE of Kodiak, Alaska",earthquake,7.5,9.2,0.352,2,reviewed,us,us
2018-02-07T12:03:28.160Z,-20.6451,-178.1747,581.98,5.3,mb,,34,7.917,0.99,us,us1000ci7d,2018-02-07T12:23:53.040Z,"54km E of Ndoi Island, Fiji",earthquake,8.9,6.3,0.026,492,reviewed,us,us
2018-02-07T11:28:57.943Z,51.6884,-178.1438,29.7,2.5,ml,,,,0.46,ak,ak18398548,2018-02-07T17:25:10.235Z,"21km S of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-02-07T11:14:17.035Z,56.2042,-148.5686,10,4,ml,,,,1,ak,ak18398528,2018-02-07T15:55:22.937Z,"285km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-07T11:13:06.560Z,23.9447,121.7152,10,4.8,mb,,83,0.253,0.67,us,us1000ci6y,2018-02-07T11:36:48.040Z,"11km ESE of Hualian, Taiwan",earthquake,4.5,1.9,0.064,77,reviewed,us,us
2018-02-07T11:11:47.400Z,37.2001,-97.821,5,3,mb_lg,,85,0.056,0.12,us,us1000ci6k,2018-02-08T04:04:31.578Z,"19km ENE of Anthony, Kansas",earthquake,0.9,1.6,0.064,64,reviewed,us,us
2018-02-07T10:47:52.506Z,57.0827,-150.0938,5.4,2.8,ml,,,,0.76,ak,ak18396994,2018-02-07T10:59:41.627Z,"159km ESE of Kodiak, Alaska",earthquake,,2.5,,,automatic,ak,ak
2018-02-07T10:19:46.470Z,24.1545,121.7547,10,4.1,mb,,90,0.147,0.59,us,us1000ci64,2018-02-07T10:43:13.040Z,"24km NE of Hualian, Taiwan",earthquake,2.4,1.8,0.158,11,reviewed,us,us
2018-02-07T09:47:39.380Z,-2.8839,-80.9862,35.1,4,mb,,203,0.693,0.5,us,us1000ci5p,2018-02-07T10:19:47.040Z,"72km S of La Libertad, Ecuador",earthquake,5.3,9.7,0.298,3,reviewed,us,us
2018-02-07T09:21:07.060Z,16.0076,-96.1569,10,4.6,mb,,166,2.778,0.84,us,us1000ci5h,2018-02-12T20:55:08.320Z,"12km NW of Santa Maria Xadani, Mexico",earthquake,3.1,1.9,0.03,327,reviewed,us,us
2018-02-07T08:45:03.720Z,51.4543,178.2752,48.4,3.5,ml,,,,0.5,ak,ak18395436,2018-02-07T16:05:51.221Z,"57km SSW of Little Sitkin Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-02-07T08:03:19.740Z,44.1931667,-114.6468333,12.15,2.75,ml,11,76,0.653,0.23,mb,mb80280579,2018-02-07T17:09:17.314Z,"47km SW of Challis, Idaho",earthquake,0.77,2.28,0.154,12,reviewed,mb,mb
2018-02-07T08:00:36.080Z,33.4856667,-116.7986667,4.2,2.61,ml,132,12,0.02094,0.22,ci,ci37868447,2018-02-08T01:12:43.180Z,"8km NE of Aguanga, CA",earthquake,0.12,0.37,0.148,26,reviewed,ci,ci
2018-02-07T07:23:08.490Z,-23.1134,179.1981,552.28,4.6,mb,,85,10.847,1,us,us1000ci3r,2018-02-07T07:40:52.040Z,"South of the Fiji Islands",earthquake,13.6,11.4,0.056,95,reviewed,us,us
2018-02-07T07:22:47.730Z,18.9981,-67.009,32,2.66,md,4,324,0.5404,0.4,pr,pr2018038003,2018-02-07T11:42:35.186Z,"55km N of Isabela, Puerto Rico",earthquake,3.15,10.74,0.07,3,reviewed,pr,pr
2018-02-07T07:22:36.205Z,59.377,-152.5085,57,2.7,ml,,,,0.56,ak,ak18393877,2018-02-07T07:36:43.183Z,"58km SW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-02-07T05:39:14.340Z,44.1059,148.0939,58.82,4.6,mb,,165,3.961,0.84,us,us1000ci3a,2018-02-07T07:15:56.040Z,"115km ENE of Shikotan, Russia",earthquake,10.1,8.7,0.046,145,reviewed,us,us
2018-02-07T05:07:04.706Z,59.885,-150.6564,29,3.5,ml,,,,1.17,ak,ak18390787,2018-02-08T22:04:39.906Z,"39km ENE of Fritz Creek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-02-07T04:46:45.640Z,17.9191,-68.4841,77,3.46,md,13,230,0.6036,0.17,pr,pr2018038002,2018-02-07T08:58:21.911Z,"52km SSE of Boca de Yuma, Dominican Republic",earthquake,1.56,1.28,0.2,12,reviewed,pr,pr
2018-02-07T03:36:19.330Z,24.0502,121.7286,10,4.8,mwr,,79,0.173,0.94,us,us1000ci2j,2018-02-07T03:53:14.040Z,"15km ENE of Hualian, Taiwan",earthquake,2.4,1.8,0.069,20,reviewed,us,us
2018-02-07T03:01:29.202Z,63.1979,-151.4895,2.2,2.5,ml,,,,0.89,ak,ak18387564,2018-02-07T03:16:46.057Z,"120km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-07T02:18:02.970Z,24.0397,121.7239,7,4.8,mwr,,79,0.178,0.83,us,us1000ci03,2018-02-07T03:44:32.270Z,"14km ENE of Hualian, Taiwan",earthquake,2,3.9,0.065,23,reviewed,us,us
2018-02-07T00:56:14.570Z,55.7348,-149.1727,15.89,4.1,mb,,190,2.726,0.89,us,us1000chx1,2018-02-07T02:22:49.040Z,"Gulf of Alaska",earthquake,8,5.5,0.52,1,reviewed,us,us
2018-02-07T00:26:56.290Z,56.5246,-148.7332,22.38,3.6,ml,,195,2.447,0.8,us,us1000chwh,2018-02-08T05:07:10.841Z,"263km ESE of Kodiak, Alaska",earthquake,7.5,10.2,0.05,52,reviewed,us,us
2018-02-07T00:22:18.880Z,56.3152,-148.6615,20.65,3.1,ml,,218,2.599,0.72,us,us1000chzn,2018-02-08T05:04:52.040Z,"280km SE of Kodiak, Alaska",earthquake,3.8,10.7,0.057,41,reviewed,us,us
2018-02-07T00:18:42.963Z,61.7028,-150.2399,100,3.8,ml,,,,1.07,ak,ak18384001,2018-02-09T09:52:54.830Z,"11km WSW of Willow, Alaska",earthquake,,11.9,,,automatic,ak,ak
2018-02-07T00:18:40.756Z,61.6978,-149.8542,22.7,3.5,ml,,,,0.77,ak,ak18383983,2018-02-11T09:37:20.002Z,"7km NNW of Houston, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-02-07T00:10:56.802Z,57.8731,-156.4712,141.1,2.6,ml,,,,0.77,ak,ak18383975,2018-02-07T08:13:29.598Z,"91km S of King Salmon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-06T23:43:51.840Z,23.9887,121.6773,10,4.7,mb,,80,0.199,0.9,us,us1000chvf,2018-02-07T07:46:29.391Z,"7km E of Hualian, Taiwan",earthquake,2.8,1.8,0.081,46,reviewed,us,us
2018-02-06T23:13:31.970Z,56.4872,-148.9429,11.8,2.9,ml,,,,0.47,ak,ak18436900,2018-02-15T02:05:06.890Z,"254km ESE of Kodiak, Alaska",earthquake,,12.4,,,reviewed,ak,ak
2018-02-06T23:11:43.100Z,24.0424,121.7221,10,4.7,mb,,79,0.175,0.84,us,us1000chuk,2018-02-06T23:35:41.040Z,"13km ENE of Hualian, Taiwan",earthquake,2.4,1.8,0.082,45,reviewed,us,us
2018-02-06T23:07:56.873Z,56.3517,-149.2324,12,3,ml,,,,0.46,ak,ak18436899,2018-02-15T21:20:43.954Z,"250km SE of Kodiak, Alaska",earthquake,,7.5,,,reviewed,ak,ak
2018-02-06T21:54:00.730Z,38.1608,72.5446,107.81,5,mb,,47,1.873,0.69,us,us1000chs5,2018-02-07T13:16:08.912Z,"98km ESE of Vanj, Tajikistan",earthquake,6.6,1.6,0.062,84,reviewed,us,us
2018-02-06T21:48:41.620Z,36.6781,70.4201,263.48,4.2,mb,,93,0.463,0.79,us,us1000chs0,2018-02-09T20:48:32.435Z,"42km WSW of Jarm, Afghanistan",earthquake,5.5,6.2,0.175,9,reviewed,us,us
2018-02-06T21:39:50.584Z,55.9728,-149.8468,11.7,3.1,ml,,,,0.71,ak,ak18436895,2018-02-15T21:20:43.306Z,"255km SE of Kodiak, Alaska",earthquake,,11.9,,,reviewed,ak,ak
2018-02-06T21:39:20.350Z,9.4429,-84.6085,3.3,4.4,mb,,147,0.223,0.74,us,us1000chrt,2018-02-08T16:07:27.127Z,"19km S of Jaco, Costa Rica",earthquake,2.4,7.3,0.149,13,reviewed,us,us
2018-02-06T21:14:57.625Z,55.8729,-149.3273,10.8,4,ml,,,,0.59,ak,ak18379633,2018-02-15T02:05:00.883Z,"283km SE of Kodiak, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2018-02-06T20:56:41.684Z,55.5149,-155.7621,11.7,3,ml,,,,0.53,ak,ak18436890,2018-02-15T02:05:00.236Z,"35km SSW of Chirikof Island, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-02-06T20:56:22.430Z,24.0492,121.7515,8.69,4.7,mww,,34,0.189,0.94,us,us1000chq1,2018-02-07T21:40:10.040Z,"16km ENE of Hualian, Taiwan",earthquake,3.2,2.6,0.103,9,reviewed,us,us
2018-02-06T20:54:09.979Z,62.2923,-148.4749,37.2,3,ml,,,,0.57,ak,ak18379598,2018-02-15T02:04:59.267Z,"58km NNE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-02-06T19:47:11.780Z,-32.4839,-70.3773,105.22,4.5,mb,,82,0.315,0.81,us,us1000chmk,2018-02-07T19:25:43.371Z,"43km NNE of Los Andes, Chile",earthquake,5.5,5.7,0.127,19,reviewed,us,us
2018-02-06T19:40:35.914Z,58.9634,-153.4106,72.7,2.5,ml,,,,0.47,ak,ak18378155,2018-02-15T02:04:54.974Z,"119km SE of Old Iliamna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-02-06T19:36:35.580Z,23.9488,121.7778,8.45,4.9,mb,,41,0.279,0.7,us,us1000chmg,2018-02-07T19:09:07.040Z,"17km E of Hualian, Taiwan",earthquake,3.4,1.3,0.058,93,reviewed,us,us
2018-02-06T19:34:33.820Z,37.7947,72.0781,132.27,4,mb,,65,1.369,0.97,us,us1000chn8,2018-02-07T18:27:29.040Z,"54km NE of Shughnon, Tajikistan",earthquake,4.5,12.4,0.183,9,reviewed,us,us
2018-02-06T19:15:29.040Z,23.9552,121.7516,14,5.4,mww,,30,0.26,0.62,us,us1000chln,2018-02-07T18:11:25.147Z,"15km E of Hualian, Taiwan",earthquake,4,1.8,0.098,10,reviewed,us,us
2018-02-06T18:45:05.835Z,56.1389,-149.2906,10,3.3,ml,,,,0.59,ak,ak18436882,2018-02-15T21:20:41.936Z,"264km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-06T18:37:59.000Z,-18.9595,169.4843,243.65,5.6,mww,,25,4.104,0.87,us,us1000chl5,2018-02-07T16:27:16.063Z,"69km NNE of Isangel, Vanuatu",earthquake,7.5,2.7,0.063,24,reviewed,us,us
2018-02-06T18:15:11.000Z,18.171,-68.4818,148,2.71,md,7,177,0.3573,0.4,pr,pr2018037009,2018-02-07T16:13:45.040Z,"37km S of Boca de Yuma, Dominican Republic",earthquake,3.63,2.22,0.48,7,reviewed,pr,pr
2018-02-06T18:07:38.370Z,24.0347,121.7645,6.65,5.2,mww,,35,0.207,0.87,us,us1000chjm,2018-02-07T16:22:35.495Z,"17km ENE of Hualian, Taiwan",earthquake,4.4,3.3,0.127,6,reviewed,us,us
2018-02-06T18:00:13.150Z,24.1017,121.7764,6.12,5.2,mww,,24,0.18,0.98,us,us1000chj0,2018-02-07T15:47:46.576Z,"22km NE of Hualian, Taiwan",earthquake,5.4,3.4,0.103,9,reviewed,us,us
2018-02-06T17:00:15.422Z,56.1406,-148.6073,7.7,3.1,ml,,,,0.56,ak,ak18436878,2018-02-15T21:20:40.548Z,"295km SE of Kodiak, Alaska",earthquake,,13.1,,,reviewed,ak,ak
2018-02-06T16:37:18.793Z,56.0824,-149.9208,9,4,ml,,,,0.88,ak,ak18372566,2018-02-15T21:20:39.397Z,"236km SE of Kodiak, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2018-02-06T16:32:01.162Z,56.3718,-149.2141,11.9,3.3,ml,,,,0.52,ak,ak18372558,2018-02-15T02:04:49.326Z,"249km SE of Kodiak, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2018-02-06T16:17:57.980Z,23.9342,121.654,10,5.1,mb,,81,0.244,0.66,us,us1000chhq,2018-02-07T16:22:07.454Z,"6km SE of Hualian, Taiwan",earthquake,4.2,1.8,0.055,106,reviewed,us,us
2018-02-06T15:50:43.330Z,24.1313,121.6587,17,6.4,mww,,34,0.072,0.94,us,us1000chhc,2018-02-14T00:02:33.697Z,"17km NNE of Hualian, Taiwan",earthquake,3.8,1.7,0.047,44,reviewed,us,us
2018-02-06T15:37:17.279Z,56.1148,-149.2341,12,3.2,ml,,,,0.52,ak,ak18436873,2018-02-15T21:20:38.674Z,"268km SE of Kodiak, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2018-02-06T15:16:28.225Z,56.3832,-148.3834,11.9,4.7,ml,,,,0.81,ak,ak18371148,2018-02-15T21:20:36.992Z,"288km ESE of Kodiak, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2018-02-06T15:06:27.267Z,55.9515,-150.0099,12,3.2,ml,,,,0.88,ak,ak18436870,2018-02-15T02:04:05.157Z,"251km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-06T14:57:22.810Z,19.0268,-68.3323,18,3.24,md,9,207,0.5152,0.98,pr,pr2018037007,2018-02-06T17:59:37.040Z,"24km NNE of Punta Cana, Dominican Republic",earthquake,4.7,14.49,0.08,5,reviewed,pr,pr
2018-02-06T14:50:07.250Z,56.0188,-149.3727,10,3.2,ml,,193,2.477,0.33,us,us2000d2h0,2018-02-19T20:59:56.040Z,"270km SE of Kodiak, Alaska",earthquake,8.1,2,0.074,24,reviewed,us,us
2018-02-06T14:22:45.910Z,56.2331,-148.8586,10,3.2,ml,,204,2.562,0.48,us,us2000d2gz,2018-02-19T20:39:53.040Z,"276km SE of Kodiak, Alaska",earthquake,8.4,2,0.083,19,reviewed,us,us
2018-02-06T13:57:09.260Z,36.7494,140.862,50.91,4.2,mb,,156,1.119,0.99,us,us1000chrs,2018-02-19T20:06:00.059Z,"10km ESE of Kitaibaraki, Japan",earthquake,4.7,9.9,0.175,9,reviewed,us,us
2018-02-06T13:40:56.990Z,55.9575,-149.5292,9.11,3.5,ml,,190,2.434,0.5,us,us2000d2gy,2018-02-19T20:02:50.040Z,"269km SE of Kodiak, Alaska",earthquake,7.8,7.9,0.059,38,reviewed,us,us
2018-02-06T13:17:45.820Z,10.1521,-43.2492,12.81,4.8,mb,,72,10.572,1.44,us,us2000d39l,2018-02-19T17:30:00.040Z,"Northern Mid-Atlantic Ridge",earthquake,12.1,5,0.105,28,reviewed,us,us
2018-02-06T13:10:17.150Z,18.2985,-67.1968,103,2.68,md,4,221,0.1894,0.18,pr,pr2018037006,2018-02-06T17:18:20.863Z,"1km NW of La Playa, Puerto Rico",earthquake,2.029,1.52,0,3,reviewed,pr,pr
2018-02-06T13:01:14.080Z,-17.2691,-177.171,430.64,4.4,mb,,161,21.875,0.43,us,us2000d39c,2018-02-19T16:43:53.040Z,"Fiji region",earthquake,15.8,5.4,0.12,20,reviewed,us,us
2018-02-06T12:26:48.009Z,50.8152,-170.943,2.6,3.4,ml,,,,0.58,ak,ak18368433,2018-02-15T02:03:56.224Z,"187km S of Amukta Island, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-02-06T11:56:51.140Z,40.4936667,-124.6196667,27.73,2.55,md,23,279,0.216,0.09,nc,nc72965231,2018-02-14T01:45:04.301Z,"31km WSW of Ferndale, CA",earthquake,2.37,1.09,0.147,20,reviewed,nc,nc
2018-02-06T11:54:50.190Z,-29.3956,-71.9978,22.75,4.1,mwr,,98,0.841,1.48,us,us1000chfp,2018-02-12T14:10:18.040Z,"88km NW of Coquimbo, Chile",earthquake,4.7,7.1,0.062,25,reviewed,us,us
2018-02-06T11:46:04.325Z,51.5161,-178.333,4.8,2.6,ml,,,,0.59,ak,ak18368427,2018-02-15T02:03:53.215Z,"43km SSW of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-02-06T10:10:54.405Z,55.8007,-150.7088,11.7,2.9,ml,,,,0.5,ak,ak18436849,2018-02-15T21:20:33.987Z,"244km SSE of Kodiak, Alaska",earthquake,,18.7,,,reviewed,ak,ak
2018-02-06T09:54:13.288Z,55.905,-149.2983,6.5,3.1,ml,,,,0.5,ak,ak18436846,2018-02-15T02:03:47.942Z,"282km SE of Kodiak, Alaska",earthquake,,3.5,,,reviewed,ak,ak
2018-02-06T09:41:17.620Z,-14.2192,167.4158,185.21,4.7,mb,,108,6.969,0.98,us,us1000chev,2018-02-06T09:57:22.040Z,"39km SSW of Sola, Vanuatu",earthquake,12,8.3,0.089,38,reviewed,us,us
2018-02-06T09:32:38.560Z,56.0172,-149.6357,25.02,4.2,mb,,158,2.352,0.94,us,us1000ches,2018-02-15T21:20:32.690Z,"259km SE of Kodiak, Alaska",earthquake,7.3,6.7,0.235,5,reviewed,us,us
2018-02-06T08:47:47.845Z,56.4093,-148.6511,0,3.3,ml,,,,0.47,ak,ak18365717,2018-02-15T21:20:31.870Z,"274km ESE of Kodiak, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2018-02-06T08:43:38.925Z,56.418,-148.5846,11.9,4,ml,,,,0.83,ak,ak18365704,2018-02-15T21:20:30.725Z,"273km ESE of Kodiak, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2018-02-06T08:36:49.330Z,24.0383,121.7601,8.92,4.6,mb,,80,0.202,0.72,us,us1000che8,2018-02-06T16:39:33.383Z,"17km ENE of Hualian, Taiwan",earthquake,2.8,5,0.113,23,reviewed,us,us
2018-02-06T08:21:19.431Z,60.0434,-153.1776,126,2.6,ml,,,,0.45,ak,ak18365697,2018-02-15T02:03:42.328Z,"54km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-02-06T07:33:45.030Z,35.4264,-98.1265,4.38,2.7,mb_lg,,49,0.391,0.75,us,us1000chde,2018-02-06T22:11:52.005Z,"17km WNW of Union City, Oklahoma",earthquake,3.2,2.1,0.066,59,reviewed,us,us
2018-02-06T07:16:48.280Z,0.6058,126.2786,40.52,4.4,mb,,113,1.1,0.37,us,us1000chda,2018-02-06T07:30:36.040Z,"122km W of Kota Ternate, Indonesia",earthquake,8.4,7.2,0.149,13,reviewed,us,us
2018-02-06T07:09:50.360Z,50.1326,-176.9015,23.12,3,ml,,243,1.729,0.75,us,us1000cheh,2018-02-15T02:03:39.788Z,"195km S of Adak, Alaska",earthquake,5.9,11.7,,,reviewed,us,ak
2018-02-06T06:29:11.940Z,18.1566,-67.385,19,3.06,md,12,281,0.2477,0.45,pr,pr2018037003,2018-02-06T08:44:02.565Z,"22km WNW of Puerto Real, Puerto Rico",earthquake,2.25,1.37,0.19,10,reviewed,pr,pr
2018-02-06T06:29:07.819Z,55.9731,-149.6448,10.3,3.2,ml,,,,0.8,ak,ak18436833,2018-02-15T02:03:38.578Z,"263km SE of Kodiak, Alaska",earthquake,,3.5,,,reviewed,ak,ak
2018-02-06T06:08:05.355Z,55.9069,-150.0289,11.6,3,ml,,,,0.6,ak,ak18436831,2018-02-15T02:03:37.357Z,"254km SE of Kodiak, Alaska",earthquake,,7.8,,,reviewed,ak,ak
2018-02-06T05:44:30.010Z,17.8606,-66.1681,13,2.7,md,11,231,0.1214,0.17,pr,pr2018037002,2018-02-06T08:43:46.317Z,"10km S of Jobos, Puerto Rico",earthquake,0.97,0.48,0.38,10,reviewed,pr,pr
2018-02-06T05:29:43.846Z,55.996,-149.8308,10.1,2.8,ml,,,,0.51,ak,ak18436830,2018-02-15T21:20:29.793Z,"254km SE of Kodiak, Alaska",earthquake,,15.3,,,reviewed,ak,ak
2018-02-06T05:09:15.240Z,24.1594,121.7157,8.09,4.8,mwr,,74,0.111,0.67,us,us1000chc4,2018-02-06T16:21:20.498Z,"23km NNE of Hualian, Taiwan",earthquake,1.9,3.7,0.063,24,reviewed,us,us
2018-02-06T04:59:14.720Z,18.1555,120.8237,43.55,4.8,mb,,129,4.644,0.87,us,us1000chbz,2018-02-06T05:12:43.255Z,"6km SW of Carasi, Philippines",earthquake,3.5,8.4,0.09,38,reviewed,us,us
2018-02-06T04:48:47.340Z,-35.2607,-74.0065,10,5,mb,,147,1.72,0.83,us,us1000chbp,2018-02-06T17:43:56.900Z,"144km W of Constitucion, Chile",earthquake,7.4,1.9,0.038,220,reviewed,us,us
2018-02-06T04:19:47.507Z,56.3392,-148.8024,11.5,3.7,ml,,,,0.73,ak,ak18362956,2018-02-15T21:21:24.080Z,"271km SE of Kodiak, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2018-02-06T04:13:41.920Z,-34.7746,-71.7207,44.75,4.2,mwr,,82,0.291,0.53,us,us1000chbc,2018-02-08T04:06:10.252Z,"36km WSW of Santa Cruz, Chile",earthquake,3.2,6.1,0.05,38,reviewed,us,us
2018-02-06T04:12:42.981Z,55.5815,-149.0362,9.3,3.3,ml,,,,0.53,ak,ak18436818,2018-02-15T21:20:27.271Z,"Gulf of Alaska",earthquake,,15.3,,,reviewed,ak,ak
2018-02-06T03:39:57.750Z,19.0596,-66.114,28,3.43,md,15,255,0.7155,0.3,pr,pr2018037001,2018-02-09T18:49:14.317Z,"65km N of San Juan, Puerto Rico",earthquake,1.24,10.28,0.18,12,reviewed,pr,pr
2018-02-06T03:22:15.050Z,35.71,-119.2938333,17.82,2.76,ml,39,70,0.2144,0.27,ci,ci38100648,2018-02-07T22:53:27.773Z,"7km WNW of McFarland, CA",earthquake,0.29,0.98,0.216,26,reviewed,ci,ci
